LATITUDE,LONGITUDE,DEATHS
41.7187,140.7247,0
40.833,140.767,1
49,140,0
41.783,140.733,0
42.683,139.885,0
41.783,140.733,0
42.2539,140.2692,0
35.73,140.83,0
42.13,140.7,700
41.77,140.73,0
41.767194,140.713694,0
36.915037,140.797484,0
36.476194,140.610861,0
35.689917,139.983694,0
36.342006,140.595689,0
39.067,139.883,0
39.1,139.883,0
40.583,139.917,0
38.917,139.85,0
40.833,140.767,0
41.2,140.433,0
40.65,139.933,0
35.25,140.4,0
40.1,139.967,0
35.967,140.678,0
43.299,140.601,0
41.417,140.1,0
43.267,140.633,0
43.367,140.483,0
41.52,140.27,0
42.983,140.5,0
41.4,140.2,0
40.9,140.3,0
40.533,141.533,0
38.833,141.6,0
38.883,141.6,0
38.833,141.6,0
38.28,141.57,0
40.533,141.533,0
38.7667,141.5,0
38.3,141.5,0
38.45,141.6,0
38.9,141.6,0
40.533,141.533,0
40.533,141.533,0
40.533,141.533,0
38.3,141.5,0
38.3,141.5,0
38.3,141.5,0
38.4,141.6,0
38.4,141.6,0
40.533,141.533,0
38.3,141.5,0
40.517,141.517,0
42.633,141.617,0
42.633,141.617,0
40.533,141.533,0
38.3,141.5,0
38.9,141.57,0
40.533,141.533,0
40.5217,141.5097,0
38.3,141.5,0
38.533,141.533,0
38.4,141.6,0
38.3,141.5,0
38.3,141.5,0
38.4,141.6,0
38.3,141.5,0
38.9,141.6,0
38.4,141.6,0
40.533,141.533,0
38.483,141.533,0
38.383,141.517,0
38.883,141.6,0
40.533,141.533,0
40.533,141.533,0
38.3,141.5,0
40.533,141.533,0
38.3,141.5,0
40.533,141.533,0
38.367,141.5,0
38.3,141.5,0
38.9,141.6,0
40.533,141.533,0
38.817,141.583,0
38.367,141.5,0
38.9,141.6,0
38.764361,141.502611,0
38.889426,141.564025,0
38.716722,141.518833,0
38.828222,141.569806,0
38.82675,141.580306,0
38.877111,141.576667,0
38.600528,141.499333,0
38.765167,141.496722,0
38.720806,141.514972,0
38.863167,141.607944,0
38.813972,141.559611,0
38.793417,141.527389,0
38.439278,141.527389,0
40.533,141.533,0
40.531206,141.538611,0
38.328767,141.525906,0
38.736306,141.540889,0
38.905167,141.574833,0
40.533,141.533,0
40.533,141.533,0
38.4,141.6,0
40.533,141.533,0
38.717,141.533,0
38.433,141.533,0
40.517,141.517,0
38.9,141.583,0
42.633,141.617,0
38.833,141.6,0
38.3,141.5,0
40.533,141.533,0
38.4,141.6,0
38.5,141.5,0
40.533,141.533,0
38.3,141.5,0
38.3,141.5,0
38.4,141.6,0
38.3,141.5,0
38.9,141.6,0
38.9,141.57,0
40.533,141.533,0
38.817,141.583,0
40.517,141.517,0
38.9,141.6,0
38.858111,141.608306,0
40.533,141.533,0
38.9,141.57,1023
38.3,141.5,0
38.717,141.567,0
38.883333,141.583333,0
38.8054,141.55455,0
38.9,141.6,0
40.483,141.517,0
38.483,141.5,0
40.517,141.517,0
40.543594,141.495833,0
38.717,141.567,0
38.3,141.5,0
38.867,141.617,0
40.524633,141.542414,0
40.533,141.55,0
40.5,141.617,0
38.517,141.517,0
40.536842,141.529333,0
40.533,141.533,0
38.583,141.5,0
40.526222,141.520608,0
38.817,141.583,0
40.523747,141.540033,0
40.536792,141.5592,0
40.538117,141.557819,0
40.5279,141.550503,0
38.912614,141.579739,0
38.889444,141.585361,0
38.868667,141.578139,0
39.046972,141.595083,0
38.887583,141.557167,0
38.897833,141.570306,0
40.52635,141.583064,0
40.524947,141.584142,0
40.51835,141.59265,0
40.539378,141.50785,0
40.526517,141.537333,0
38.906222,141.588139,0
38.85975,141.575972,0
38.74575,141.527083,0
38.400417,141.595528,0
38.454917,141.519444,0
38.754694,141.527611,0
38.891528,141.57075,0
38.8895,141.575722,0
38.818972,141.573333,0
38.813944,141.561139,0
38.895361,141.569139,0
38.8325,141.566333,0
38.693444,141.50925,0
38.722389,141.556194,0
38.928278,141.583,0
38.924083,141.584083,0
38.695867,141.5011,0
38.7335,141.542972,0
38.3,141.5,0
39.006795,141.614677,0
38.45,141.6,0
38.3,141.5,0
40.533,141.533,0
40.517,141.517,0
40.533,141.5,0
40.55,141.5,0
38.893899,141.564113,0
38.873583,141.576111,0
38.857556,141.581889,0
38.756028,141.518389,0
38.918222,141.584472,0
38.699278,141.558722,0
40.529975,141.511283,0
40.539433,141.562453,0
38.864361,141.613944,0
38.296583,141.510139,0
38.839667,141.588889,0
38.533,141.533,0
38.533,141.5,0
42.633,141.617,0
38.767139,141.503389,0
38.905056,141.577444,0
38.727028,141.554639,0
40.523761,141.541114,0
38.923778,141.584778,0
38.913083,141.583361,0
38.917583,141.583556,0
38.634833,141.510361,0
38.846194,141.613833,0
38.906673,141.568059,0
38.902417,141.588722,0
38.886194,141.584028,0
40.533,141.533,0
40.5,141.617,0
38.3,141.5,0
38.3,141.5,0
38.4,141.6,0
38.898,141.564556,0
38.3,141.5,0
38.4,141.6,0
40.517,141.517,0
38.3,141.5,0
42.633,141.617,0
38.3,141.5,0
38.3,141.5,0
38.3,141.5,0
38.3,141.5,0
38.3,141.5,0
42.633,141.617,0
38.3,141.5,0
38.737164,141.543319,0
40.533,141.533,0
38.3,141.5,0
38.867,141.6,0
38.3,141.5,0
40.533,141.533,0
38.894361,141.566111,0
38.867,141.6,0
38.517,141.517,0
40.5217,141.5097,0
38.583,141.5,0
38.867,141.617,0
38.917417,141.580222,0
38.783,141.533,0
38.28,141.52,0
38.817,141.583,0
38.9,141.583,0
38.783,141.533,0
38.906,141.575,0
38.867,141.6,0
40.533,141.533,0
38.45,141.5,0
40.527144,141.535478,0
38.6,141.533,0
38.917612,141.580013,0
38.927,141.583361,0
38.3,141.5,0
38.833,141.6,0
38.356111,141.521861,0
38.933778,141.581694,0
40.533,141.533,0
38.5,141.517,0
40.526,141.54,0
38.633,141.5,0
38.707444,141.517889,0
38.45,141.5,0
38.3,141.5,0
38.3,141.5,0
38.512778,141.514111,0
38.6,141.533,0
40.533,141.533,0
38.4,141.6,0
38.876611,141.588778,0
40.533,141.533,0
38.835667,141.590694,0
38.897889,141.572806,0
40.533,141.533,0
40.533,141.533,0
38.755083,141.526167,0
40.533,141.533,0
38.44175,141.525139,0
38.883,141.617,0
40.541847,141.498644,0
38.5,141.5,0
38.367,141.5,0
38.3,141.5,0
38.85,141.617,0
40.533,141.533,0
38.85,141.617,0
38.383,141.533,0
40.525119,141.530917,0
40.536983,141.505128,0
40.547853,141.505158,0
38.923528,141.583111,0
38.856139,141.572889,0
38.912417,141.578972,0
40.529667,141.523167,0
38.920528,141.582333,0
38.890167,141.577694,0
40.526694,141.535583,0
40.533,141.533,0
40.529611,141.525194,0
38.9,141.6,0
38.902421,141.574919,0
40.533,141.533,0
38.907083,141.576639,0
40.533,141.533,0
40.527169,141.540067,0
40.533,141.533,0
42.629512,141.616679,0
38.3,141.5,0
38.898198,141.563648,0
38.4,141.6,0
38.890753,141.559873,0
38.698167,141.495944,0
40.517,141.517,0
38.765222,141.506833,0
42.633,141.617,0
38.3,141.5,0
38.922682,141.586424,0
38.3,141.5,0
38.844285,141.616602,0
40.533,141.533,0
38.907057,141.568373,0
38.862253,141.616729,0
40.533,141.533,0
38.829528,141.600917,0
38.3,141.5,0
38.829028,141.600917,0
38.3,141.5,0
38.408028,141.499972,0
38.3,141.5,0
38.3,141.5,0
38.919833,141.582222,0
40.533,141.533,0
38.780917,141.502889,0
40.5385,141.525833,0
38.728778,141.553083,0
38.8505,141.613083,0
39.027949,141.605854,0
38.8,141.5,0
38.3,141.5,0
40.518,141.590278,0
40.533083,141.581739,0
40.517,141.517,0
40.527528,141.52575,0
38.718,141.525833,0
42.633,141.617,0
38.897,141.577333,0
38.298333,141.506917,0
38.4,141.6,0
38.757389,141.525583,0
38.3,141.5,0
38.907667,141.570944,0
38.901944,141.574528,0
40.517,141.517,0
38.812083,141.575389,0
38.4,141.6,0
40.527225,141.546025,0
38.909889,141.583833,0
38.3,141.5,0
38.775139,141.492167,0
38.9,141.583,0
40.526964,141.517997,0
38.383,141.533,0
38.704694,141.561,0
38.9,141.6,0
40.527847,141.527211,0
38.8,141.5,0
38.742222,141.53275,0
38.90715,141.579583,0
40.533,141.533,0
38.844611,141.582361,0
38.912417,141.551361,0
38.777889,141.506667,0
42.633,141.617,0
40.526889,141.531778,0
38.39125,141.517111,0
38.717128,141.525536,0
38.88875,141.603722,0
38.883,141.6,0
38.91075,141.588278,0
38.882,141.614556,0
38.876306,141.580167,0
40.533,141.533,0
38.838806,141.589222,0
38.72375,141.554917,0
38.731667,141.549472,0
38.732889,141.546333,0
40.533,141.533,0
38.911278,141.579028,0
40.518436,141.5906,0
42.633,141.617,0
38.784389,141.498972,0
38.456417,141.494472,0
38.875167,141.584917,0
38.456639,141.519833,0
38.45,141.6,0
40.533,141.5,0
39.034361,141.610111,0
38.3,141.5,0
40.533,141.55,0
38.737917,141.530686,0
38.85125,141.579444,0
40.5,141.617,0
40.526728,141.527417,0
38.886667,141.556,0
40.533,141.533,0
40.534792,141.556011,0
38.741142,141.536086,0
38.3,141.5,0
38.766778,141.507139,0
38.3,141.5,0
38.3,141.5,0
42.633,141.617,0
38.3,141.5,0
38.3,141.5,0
38.9,141.583,0
38.8,141.5,0
38.3,141.5,0
38.3,141.5,0
38.9,141.6,0
40.533,141.533,0
38.380828,141.487381,0
40.528933,141.522936,0
38.635917,141.510861,0
38.905117,141.57495,0
38.905083,141.575083,0
38.742356,141.532531,0
38.742639,141.534139,0
38.604722,141.50775,0
38.367667,141.496083,0
38.753694,141.524722,0
38.726722,141.555639,0
38.884139,141.577556,0
38.854528,141.578583,0
38.809111,141.554361,0
38.889083,141.581417,0
38.905389,141.572361,0
38.91575,141.588167,0
38.900972,141.565778,0
40.535161,141.528206,0
40.527014,141.546806,0
38.889222,141.565167,0
40.541928,141.501383,0
38.694861,141.503583,0
38.873667,141.583056,0
38.760556,141.504778,0
38.775722,141.505111,0
38.8345,141.580361,0
38.776389,141.517722,0
38.867583,141.576889,0
38.296528,141.510167,0
40.530225,141.525864,0
38.255639,141.494167,0
40.528083,141.527472,0
38.763083,141.509861,0
38.704056,141.500306,0
38.60475,141.506444,0
38.898778,141.567028,0
38.841028,141.617778,0
38.733417,141.536139,0
38.869222,141.57925,0
38.911544,141.580997,0
38.833194,141.594417,0
38.443278,141.488444,0
38.838361,141.587,0
38.717694,141.508417,0
38.770611,141.513569,0
38.862667,141.585222,0
38.875667,141.582778,0
38.738389,141.531639,0
38.834167,141.590833,0
38.737028,141.517667,0
40.503972,141.61675,0
38.719542,141.527694,0
38.907062,141.568353,0
38.883313,141.577346,0
38.884698,141.57667,0
38.910456,141.582228,0
38.883472,141.605056,0
38.901944,141.574528,0
38.8685,141.581917,0
40.503967,141.61735,0
40.533,141.533,0
40.533,141.533,0
38.812083,141.575222,0
38.862325,141.610748,0
40.518992,141.589278,0
38.867155,141.610612,0
38.772361,141.512111,0
42.633,141.617,0
39.026528,141.590056,0
40.535694,141.557842,0
38.824654,141.565144,0
40.533,141.533,0
38.889111,141.592889,0
38.908,141.576306,0
40.535139,141.528806,0
38.271389,141.523611,0
38.868639,141.574583,0
38.773972,141.516361,0
39.031167,141.603389,0
38.7333,141.55,0
38.905194,141.575417,0
38.915833,141.58375,0
38.858694,141.584389,0
38.8,141.5,0
38.868972,141.571667,0
40.546194,141.500194,0
40.535722,141.557778,0
38.531217,141.510283,0
40.527036,141.539431,0
38.3,141.5,0
38.407861,141.500083,0
38.726083,141.558833,0
38.406139,141.492194,0
40.533,141.533,0
38.892698,141.561939,0
42.633,141.617,0
38.899239,141.5651,0
40.534033,141.557044,0
38.50775,141.53275,0
38.9,141.6,0
38.601567,141.50095,0
40.528431,141.552067,0
38.795222,141.523194,0
40.533,141.533,0
38.872639,141.587167,0
38.4,141.6,0
39.022058,141.615982,0
40.533,141.533,0
40.551797,141.501694,0
38.710444,141.522361,0
40.533,141.5,0
38.3,141.5,0
38.633,141.533,0
40.533,141.533,0
38.296583,141.510139,0
38.683,141.5,0
38.711472,141.544083,0
38.294861,141.552056,0
38.75,141.52,0
40.533,141.533,0
38.81425,141.567083,0
38.817083,141.564806,0
38.3,141.5,0
38.753972,141.526472,0
38.9,141.6,0
40.533,141.55,0
38.693361,141.506917,0
38.877722,141.614083,0
40.533,141.533,0
40.533,141.533,0
40.5,141.617,0
38.458056,141.517472,0
38.60475,141.506444,0
38.3,141.5,0
38.869972,141.605139,0
38.3,141.5,0
38.916056,141.585833,0
40.533,141.533,0
38.509167,141.533694,0
38.3,141.5,0
38.885306,141.602667,0
38.927333,141.585667,0
38.533,141.5,0
40.533,141.533,0
38.731306,141.55925,0
38.9,141.6,0
40.529678,141.581458,0
38.911606,141.587533,0
42.633,141.617,0
38.7667,141.5,0
38.87425,141.602472,0
40.521858,141.587383,0
42.633,141.617,0
42.633,141.617,0
38.866846,141.579811,0
40.520239,141.588222,0
40.533,141.533,0
38.7,141.5,0
38.530278,141.513861,0
38.717,141.533,0
38.891333,141.565028,0
38.910825,141.584683,0
38.733,141.567,0
40.531464,141.581208,0
42.633,141.617,0
40.507161,141.610078,0
38.3,141.5,0
38.867,141.617,0
38.3,141.5,0
38.829444,141.600694,0
38.904944,141.578083,0
38.717,141.533,0
40.532453,141.551089,0
38.914056,141.58875,0
40.533,141.533,0
38.817,141.617,0
40.528028,141.582419,0
38.3,141.5,0
38.533,141.533,0
38.45,141.517,0
38.635972,141.521,0
38.533,141.517,0
40.541167,141.565722,0
38.72175,141.555583,0
38.75,141.533,0
38.433,141.533,0
42.629282,141.61684,0
40.533,141.533,0
38.9,141.583,0
38.883,141.6,0
40.533,141.55,0
40.517,141.6,0
38.483,141.5,0
38.754278,141.523972,0
40.517,141.517,0
38.9,141.57,0
40.533,141.533,0
38.867,141.6,0
40.533,141.533,0
38.9,141.583,0
40.533,141.533,3
38.883,141.6,0
38.3,141.5,0
38.583,141.5,0
41.46,141.51,0
38.888806,141.592306,0
38.817,141.567,0
38.717,141.533,0
40.533,141.533,0
38.271389,141.523611,0
38.3,141.5,0
38.9,141.57,0
38.45,141.6,0
38.721083,141.503833,0
38.711667,141.538889,0
38.829556,141.596639,0
40.531978,141.520144,0
38.889737,141.55855,0
38.9,141.6,0
43.217,141.5,0
38.583,141.5,0
38.6,141.517,0
38.45,141.6,0
38.3,141.5,0
38.75,141.533,0
38.9,141.583,0
38.75,141.533,0
38.767,141.517,0
38.729694,141.538417,0
38.801806,141.547361,0
38.452583,141.494222,0
38.719917,141.50475,0
38.779778,141.507444,0
38.791639,141.496306,0
38.708222,141.519944,0
38.8245,141.588667,0
38.778778,141.494778,0
38.706917,141.513889,0
38.848306,141.583389,0
38.789583,141.487472,0
38.751083,141.528944,0
38.714444,141.519778,0
38.741028,141.533722,0
38.741056,141.534056,0
38.860114,141.575308,0
38.857583,141.580583,0
40.53025,141.555194,0
38.899556,141.580472,0
38.488639,141.488556,0
38.84475,141.576972,0
38.717306,141.555889,0
38.915833,141.579472,0
38.722972,141.536167,0
38.696056,141.49775,0
38.734889,141.544139,0
38.697361,141.500806,0
40.526253,141.532867,0
38.854361,141.609472,0
38.856472,141.57775,0
40.527894,141.527261,0
38.610778,141.518778,0
38.7925,141.501694,0
38.708833,141.558361,0
38.522889,141.545889,0
39.059933,141.589536,0
38.752333,141.527694,0
38.891,141.5625,0
39.057019,141.589978,0
38.894194,141.598472,0
39.037333,141.611694,0
38.399556,141.593861,0
38.611139,141.518889,0
38.6365,141.521028,0
38.844417,141.581383,0
38.895194,141.589889,0
38.496944,141.534278,0
38.711733,141.541083,0
40.533,141.533,0
38.3,141.5,0
38.3,141.5,0
40.533,141.517,0
38.845083,141.578306,0
38.637278,141.502972,0
40.533,141.533,0
38.902528,141.579556,0
38.869444,141.57575,0
38.48865,141.488783,0
38.3,141.5,0
38.930333,141.582222,0
38.798778,141.536694,0
38.794833,141.499167,0
38.3,141.5,0
38.3,141.5,0
38.785528,141.512417,0
38.442861,141.487611,0
38.722333,141.555722,0
38.633,141.517,0
38.729222,141.559056,0
38.876705,141.579878,0
40.533,141.533,0
38.724333,141.540472,0
38.867,141.6,0
38.389778,141.528306,0
38.3,141.5,0
38.69325,141.50675,0
38.633,141.5,0
39.005688,141.612162,0
38.882611,141.608944,0
38.533,141.517,0
40.533,141.5,0
38.3,141.5,0
38.717653,141.519239,0
38.833,141.6,0
40.55,141.5,0
40.533,141.533,0
38.813231,141.574767,0
40.533,141.517,0
38.817,141.583,0
42.633,141.617,0
38.868472,141.581861,0
38.3,141.5,0
40.533,141.533,0
38.3,141.5,0
38.906714,141.567854,0
40.533,141.533,0
38.3,141.5,0
38.904556,141.589056,0
39,141.617,0
40.533,141.533,0
38.718806,141.52225,0
38.3,141.5,0
38.3,141.5,0
38.72,141.52,0
38.867,141.617,0
38.3,141.5,0
38.72,141.52,0
38.4,141.6,0
41.46,141.51,0
40.533,141.533,0
38.4,141.6,0
38.6,141.5,0
38.883,141.6,0
38.816889,141.574556,0
38.843306,141.586917,0
38.855806,141.574278,0
38.910583,141.580194,0
40.528522,141.5464,0
38.733233,141.545306,0
38.798556,141.536889,0
38.79575,141.534111,0
38.902806,141.579806,0
38.915278,141.582194,0
38.901172,141.574855,0
38.516222,141.513694,0
38.696333,141.505444,0
38.708972,141.541611,0
38.770944,141.496778,0
38.720583,141.552694,0
38.7615,141.500556,0
38.75875,141.521,0
38.747528,141.531667,0
40.533,141.533,0
38.3,141.5,0
40.533,141.533,0
38.45,141.6,0
40.533,141.533,0
39.003772,141.616323,0
38.777,141.513778,0
38.751083,141.528944,0
38.692528,141.492361,0
38.740972,141.533806,0
38.903028,141.578639,0
40.518869,141.590072,0
38.732833,141.538333,0
38.748972,141.529417,0
38.750306,141.528583,0
38.741917,141.533222,0
40.539897,141.505428,0
38.718444,141.529944,0
38.295056,141.503306,0
38.3,141.5,0
40.533,141.533,0
38.3,141.5,0
38.9,141.6,0
40.533,141.533,0
38.81275,141.575333,0
38.881,141.590528,0
38.786556,141.500111,0
38.772222,141.511861,0
39.033833,141.609583,0
40.533,141.533,0
38.451369,141.492303,0
38.3,141.5,0
38.801967,141.548783,0
40.533,141.533,0
38.752556,141.513167,0
38.821778,141.575861,0
38.9,141.6,0
43.85,141.533,0
38.908096,141.552685,0
38.4,141.6,0
38.829067,141.5866,0
38.9,141.6,0
38.757467,141.522283,0
40.533,141.533,0
38.827833,141.578028,0
38.883,141.583,0
38.696028,141.500833,0
38.9,141.6,0
38.73095,141.560317,0
38.9,141.6,0
38.891667,141.574556,0
42.633,141.617,0
38.910028,141.58275,0
38.3,141.5,0
38.920917,141.587083,0
38.3,141.5,0
38.9,141.57,0
40.533,141.55,0
38.4,141.6,0
43.85,141.533,0
38.918583,141.5875,0
40.533,141.55,0
38.3,141.5,0
38.752123,141.51196,0
38.3,141.5,0
40.517,141.517,0
40.533,141.533,0
38.795226,141.5232,0
40.533,141.533,0
38.752613,141.524787,0
38.3,141.5,0
38.3,141.5,0
38.531444,141.510028,0
38.3,141.5,0
38.271389,141.523611,0
38.783389,141.515028,0
38.310008,141.490008,0
38.3,141.5,0
40.518056,141.590889,0
40.533,141.533,0
40.533,141.533,0
38.896056,141.589056,0
38.996722,141.608083,0
38.329042,141.5255,0
38.997968,141.607148,0
38.866528,141.611667,0
38.886361,141.555083,0
40.523336,141.585525,0
38.900111,141.581417,0
38.536806,141.529722,0
38.893278,141.576389,0
38.851417,141.573694,0
38.695,141.495528,0
38.3,141.5,0
38.886194,141.609972,0
38.844639,141.615139,0
38.910156,141.582717,0
38.4,141.6,0
40.517944,141.592556,0
40.533,141.533,0
40.517,141.517,0
40.519139,141.591444,0
38.3,141.5,0
38.4,141.6,0
40.525058,141.533331,0
38.3,141.5,0
38.6,141.5,0
38.7335,141.560972,0
38.533,141.533,0
38.3,141.5,0
38.717,141.567,0
38.717,141.533,0
38.733,141.567,0
38.9,141.583,0
38.9,141.6,0
38.833,141.6,0
38.717,141.567,0
38.867,141.6,0
38.6,141.533,0
38.3,141.5,0
40.533,141.533,0
38.897583,141.590306,0
40.517,141.517,0
38.715111,141.519639,0
42.633,141.617,0
38.807333,141.551694,0
38.3,141.5,0
38.89884,141.563506,0
38.397417,141.59075,0
38.733,141.55,0
38.7,141.567,0
38.867,141.617,0
40.533,141.533,0
40.517,141.517,0
38.925832,141.585976,0
38.931822,141.582096,0
38.855609,141.612907,0
38.916391,141.578585,0
38.870962,141.60671,0
38.874193,141.603782,0
42.607516,141.50156,0
40.534667,141.556028,0
38.906393,141.569272,0
38.869098,141.57307,0
38.876626,141.577369,0
39.062528,141.58875,0
38.928028,141.58325,0
38.791556,141.497417,0
38.3,141.5,0
38.3,141.5,0
38.907972,141.579667,0
38.4,141.6,0
38.443556,141.490667,0
38.3,141.5,0
38.709639,141.538444,0
40.526,141.533,0
38.824,141.58,0
39.026333,141.588833,0
38.32,141.53,0
38.4,141.6,0
38.831611,141.600306,0
38.505833,141.518283,0
38.895881,141.56436,0
38.891528,141.588639,0
38.912231,141.582047,0
38.905117,141.57495,0
38.69475,141.496667,0
38.876361,141.586278,0
38.886833,141.604194,0
38.530417,141.528694,0
38.636,141.517472,0
38.636806,141.499889,0
38.795833,141.5345,0
38.459611,141.517056,0
40.553547,141.495867,0
38.636433,141.510517,0
38.791167,141.497889,0
38.720139,141.504833,0
38.391028,141.525667,0
38.8155,141.567333,0
38.721917,141.532556,0
38.735122,141.544183,0
38.789694,141.504111,0
38.830083,141.568611,0
38.713444,141.545167,0
38.82555,141.58455,0
38.3,141.5,0
38.827667,141.578361,0
38.80575,141.555417,0
38.817917,141.563278,0
38.774867,141.515222,0
39.036333,141.601306,0
38.3,141.5,0
38.3,141.5,0
38.45,141.6,0
38.4,141.6,0
38.9,141.57,0
38.9,141.57,0
40.533,141.533,0
38.4,141.6,0
38.4,141.6,0
38.3,141.5,0
40.533,141.533,0
40.533,141.533,0
38.271389,141.523611,0
38.8,141.5,0
34.5,141.5,0
34.5,141.5,0
34.006,141.5,0
37.4,141.6,0
38.276,141.588,0
44.6,141.5,0
34.064,141.491,0
37,141.5,0
35,141.5,500
38.783117,141.5152,0
38.756028,141.524222,0
38.904959,141.572178,0
38.678111,141.490889,0
38.258417,141.490861,0
38.391083,141.516806,0
39.003855,141.616912,0
38.630222,141.5265,0
38.441333,141.5235,0
38.846694,141.578861,0
38.716,141.511806,0
38.801667,141.535333,0
38.905556,141.588806,0
38.92,141.584028,0
38.3,141.5,0
38.9,141.57,0
40.533,141.533,0
38.717,141.530778,0
38.714556,141.554944,0
38.8595,141.585139,0
39.017541,141.607954,0
38.692778,141.5035,0
38.802556,141.550639,0
38.440639,141.528583,0
38.442917,141.323667,0
38.44075,141.265556,0
38.4375,141.387389,0
38.431833,141.263556,0
38.438972,141.247917,0
40.586242,141.462044,0
38.4225,141.336583,0
38.575278,141.4385,0
40.640111,141.446,0
38.505056,141.486917,0
38.6475,141.436778,0
38.443194,141.447472,0
38.510028,141.460089,0
38.429528,141.371167,0
38.424972,141.323083,0
38.334986,141.473461,0
38.545878,141.425492,0
38.441903,141.44149,0
38.477861,141.292667,0
40.593722,141.467014,0
38.673611,141.4455,0
42.525577,141.321489,0
40.730139,141.416666,0
40.592225,141.468019,0
40.589569,141.467978,0
40.599111,141.465353,0
40.593397,141.466417,0
40.634692,141.448967,0
38.642417,141.48075,0
40.639694,141.446917,0
40.744378,141.412781,0
40.632308,141.449969,0
40.776164,141.409114,0
40.811769,141.401389,0
40.780533,141.407539,0
40.631108,141.450389,0
40.789511,141.405217,0
40.642053,141.445833,0
38.679806,141.419167,0
38.626,141.440833,0
40.718356,141.421189,0
40.789861,141.404194,0
38.429639,141.310906,0
38.648944,141.442639,0
38.562778,141.427778,0
40.644056,141.445236,0
38.4315,141.249167,0
40.640306,141.446364,0
38.350528,141.457028,0
38.428833,141.242639,0
38.442694,141.485778,0
38.412611,141.363306,0
38.418278,141.359139,0
38.4235,141.291083,0
38.64275,141.443222,0
38.424528,141.283861,0
38.438936,141.446396,0
38.449345,141.287698,0
38.692833,141.42925,0
38.423167,141.317194,0
38.471333,141.484194,0
38.424333,141.293444,0
38.41975,141.277472,0
38.380972,141.486469,0
40.588028,141.467833,0
40.580264,141.47045,0
38.413861,141.285778,0
38.415861,141.30475,0
38.473797,141.295336,0
38.6875,141.457194,0
38.411583,141.27425,0
40.802878,141.403269,0
38.355917,141.448778,0
38.41175,141.275972,0
38.439278,141.433889,0
38.417694,141.305806,0
38.443556,141.444833,0
38.640667,141.453917,0
40.702333,141.423722,0
40.585833,141.463139,0
38.643278,141.443583,0
38.421139,141.304056,0
38.443361,141.445222,0
38.441406,141.446492,0
38.320833,141.471417,0
38.413861,141.278472,0
38.399,141.465361,0
38.413389,141.318472,0
38.419417,141.342,0
38.415972,141.296611,0
38.549694,141.409611,0
38.417,141.267,3173
38.685472,141.442056,0
40.680611,141.434972,0
40.803333,141.401083,0
38.433,141.45,0
40.563961,141.485122,0
38.417,141.267,0
38.647889,141.429056,0
38.72,141.45,0
38.446753,141.291242,0
38.428528,141.278944,0
40.58,141.43,0
38.4,141.47,0
42.525138,141.32188,0
38.517,141.467,0
38.427861,141.272694,0
38.640889,141.485361,0
38.418917,141.314861,0
38.56,141.43,0
38.465667,141.474178,0
38.3744,141.4815,0
38.335,141.473583,0
38.446028,141.444,0
42.567,141.417,0
38.79025,141.484722,0
38.675611,141.445389,0
43.42,141.4,0
38.685972,141.455111,0
38.417,141.267,0
38.524194,141.412194,0
42.483,141.267,0
38.677778,141.446833,0
38.417,141.267,0
40.784994,141.406511,0
40.762792,141.411469,0
38.6667,141.446,0
40.744922,141.414531,0
38.439108,141.439122,0
38.441359,141.441811,0
40.629514,141.451014,0
38.517,141.467,0
38.437333,141.390417,0
40.7007,141.425917,0
40.7583,141.412075,0
38.533,141.383,0
40.740619,141.4167,0
38.541806,141.387361,0
38.517,141.467,0
40.736075,141.416664,0
40.727294,141.4197,0
38.65,141.483,0
38.377417,141.448333,0
38.427444,141.314056,0
38.417,141.317,0
38.422389,141.3095,0
38.418528,141.274778,0
40.614922,141.458089,0
38.383,141.483,0
38.439046,141.439146,0
40.816186,141.399942,0
38.368178,141.484947,0
40.5732,141.479353,0
38.383,141.433,0
38.422414,141.308286,0
38.417944,141.244139,0
38.422611,141.342,0
38.583,141.483,0
38.440083,141.454667,0
38.433,141.45,0
38.438778,141.279528,0
38.518667,141.406056,0
38.667,141.45,0
38.44043,141.43752,0
38.417278,141.297528,0
42.524028,141.320056,0
38.446806,141.441111,0
38.367,141.433,0
38.642528,141.44775,0
38.45098,141.315515,0
38.429861,141.247917,0
38.776889,141.487417,0
38.433623,141.382834,0
38.583,141.467,0
38.4486,141.461867,0
38.430806,141.245028,0
38.436944,141.254833,0
38.425472,141.362694,0
38.422697,141.269494,0
38.473889,141.482011,0
41.25,141.383,0
38.567,141.45,0
38.438306,141.244278,0
38.417722,141.336167,0
40.730389,141.418611,0
38.427444,141.350833,0
38.567,141.45,0
38.423333,141.340083,0
38.444306,141.332167,0
38.319667,141.470139,0
38.421131,141.246228,0
38.380722,141.439583,0
38.409778,141.244333,0
40.57325,141.479417,0
38.668167,141.445528,0
38.514778,141.490667,0
38.64475,141.436694,0
38.538722,141.40925,0
38.320833,141.469222,0
38.428556,141.255194,0
38.417,141.367,0
38.545361,141.426556,0
38.412556,141.324083,0
38.447528,141.25794,0
38.414222,141.377333,0
38.4465,141.446611,0
38.515611,141.408,0
38.536861,141.410944,0
38.444056,141.323278,0
38.567,141.45,0
38.415833,141.304944,0
38.293528,141.428111,0
38.435,141.263083,0
38.507444,141.451556,0
38.417,141.267,0
38.567,141.45,0
38.419764,141.246731,0
38.438392,141.4375,0
38.433,141.45,0
38.431972,141.382167,0
